Photo Profile;User Name;Sentimen;Sejak Comment;Comment;Jumlah Like Comment
https://lh3.googleusercontent.com/a-/ALV-UjXmfSXcmCBBRKIls4tWYb7_9EHYfu6w0Nygwmx3Wqosq_A=w45-h45-p-rp-mo-ba5-br100;Fierna Dwi Rahmania;Positive;3 tahun lalu;"Mall ter ❤. Curug langit dan taman bunga matahari ini bener2 bikin ""definisi bahagia itu sederhana"" nyata ! Lebay? Gpp.";0
https://lh3.googleusercontent.com/a-/ALV-UjVlFMUasLvy0MKeFfoDHPhoWN7qGQd60hnOm2yNAlFgerno=w45-h45-p-rp-mo-ba6-br100;Alfi Nur Aini (Alfi);Positive;4 tahun lalu;Supermall yang memiliki banyak outlet branded product. Mall ini lumayan besar dan memiliki banyak sekali pilihan belanja keluarga. Aneka resto tersedia di area luar pusat perbelanjaan. Tempat parkir mobil dan motor juga mampu menampung banyak kendaraan pengunjung. Recommended!;29
https://lh3.googleusercontent.com/a-/ALV-UjWECnJuY0UcIMi0EDtzpK-Hr6n5Im_iXeCB6LOjpXdI57G0=w45-h45-p-rp-mo-ba4-br100;Riza Rustandi;Positive;7 bulan lalu;Selalu suka sama suasana mall nya, barang dan makanannya sangat lengkap;0
https://lh3.googleusercontent.com/a-/ALV-UjXcU4FFM34LdHDomY9O3Of-Ids2stKw82jppwTH1e-w6sw=w45-h45-p-rp-mo-ba6-br100;Andi Arsad;Positive;4 tahun lalu;Tempat Recommended untuk Belanja atau beli apapun, atau nonton bioskop, atau hangout.. atau cari kebutuhann lain.. sarana parkir luas.. cuma saran di gate Tapping masuk parkir .. perhatikan karcis yg keluar.. jangann karena pintu Gate …;5
https://lh3.googleusercontent.com/a-/ALV-UjXq_v3lx5xnzrZ38mkFRnzjQU6lejsrDcRa2KVUzhknLqE=w45-h45-p-rp-mo-ba2-br100;Riri Rita suminar;Positive;3 bulan lalu;Yang malas jauh2 ke lembang mainnya di PVJ aja. Ada air terjunnya ,mini zoo, kebun bunga, dan masih banyak lagi;0
https://lh3.googleusercontent.com/a-/ALV-UjUK3cHgywSg_cOnP_QS9HQHRQlIvHQSzSuwdLACkAQB7g=w45-h45-p-rp-mo-ba4-br100;Danial Gamer;Positive;2 bulan lalu;Saya nonton bersama teman teman saya di bioskop PVJ, tempatnya nyaman fasilitasnya sudah terlengkapi mosola dll.;0
https://lh3.googleusercontent.com/a-/ALV-UjVn6HIijfQAwLjcXrLGmI4L4q8gCfLT-Qi-mqPhLuACzhPM=w45-h45-p-rp-mo-ba5-br100;Prasetyo Trunodipo;Positive;4 tahun lalu;Tempat berkumpulnya orang orang yang telah lelah menjalani harinya dan ingin sekedar melepas penat dengan mencari hiburan seperti karaoke, makan, bioskop, minuman, sepatu, baju dan barang-barang mahal lain yang meringankan dompet hasil dari …;4
https://lh3.googleusercontent.com/a-/ALV-UjU1wlOndJw6_xZOlf2TAT3gCWDH6nX5SMI1JFyTDdSoDg=w45-h45-p-rp-mo-ba3-br100;Flora Windy Chendyana;Positive;3 tahun lalu;Mall yg ga biasa seperti mall lain, lengkap sekaliiii makanan dan minuman nya banyak yg jarang di temui di jakarta.. atas nya dibuat taman2 dan mini zoo gituu..;0
https://lh3.googleusercontent.com/a-/ALV-UjU3h8NAHAJvoKIcAUGGK97VvRQ9cByHDqGH2x-RyFj-2ug=w45-h45-p-rp-mo-br100;puri purnamayasajelita;Positive;setahun lalu;Weekand saat ya jalan ke sini 😊;0
https://lh3.googleusercontent.com/a-/ALV-UjU1YH4xhSS-xhPD4JFn9AJtMbWRKCzZWdw2ay80yQ4dMtna=w45-h45-p-rp-mo-ba4-br100;017_Deswita Anggerina Rifai_A_20;Positive;setahun lalu;Seringnya kesini buat nonton di CGV rada unik sih soalnya studionya dibagi 2 lantai dengan pembelian tiket, studio 1 & 2 ada diatas;0
https://lh3.googleusercontent.com/a/ACg8ocKAoMPTL8v3tcT5S1L1f0uVjgBVYuM5SqC0mXT9rXkN=w45-h45-p-rp-mo-ba2-br100;Woro Wulandari;Positive;sebulan lalu;Mall bagus dg zona parkir indoor yg cukup pas dg mobil.. pas sempit maksudnya .;0
https://lh3.googleusercontent.com/a-/ALV-UjVGcyTlxrp9_SF944uRrBU-fwr6dbsIChr-gAalm4pp_Xk=w45-h45-p-rp-mo-br100;Mohammad Fawwazi Sya'bani;Positive;seminggu lalu;Tempat sangat nyaman untuk berbwlanja maupun menghabiskan waktu dengan teman maupun keluarga;0
https://lh3.googleusercontent.com/a-/ALV-UjWMJFqvd2Zq_cJAjT-PKF2GNr8T--6RnuPjXXw5N3FeCDaG=w45-h45-p-rp-mo-ba6-br100;B “Aboed” Hartani;Positive;3 bulan lalu;Salah satu mall favorite..;0
https://lh3.googleusercontent.com/a-/ALV-UjVlOnhsaHtZ9JYIq6tol-2t239XxdYoq18KtMT8mQ_HPg=w45-h45-p-rp-mo-ba6-br100;Arief Mochamad;Positive;4 tahun lalu;Mall terbesar dan terlengkap di Bandung. Fashion, culinary, sport, ada semua.  jalan-jalan dgn keluarga disini pas banget. Bisa main trampoline, ice skating, atau nge-gym. Di sky garden nya ada kebun binatang mini, taman dengan bunga matahari, bahkan air terjun buatan ada disini ! Asyik lah pokoknya.;8
https://lh3.googleusercontent.com/a-/ALV-UjVp6Y9BOH07k_FkVGVp8R6tLf8qeqyZyu-aZfPMh6Y5Oxs=w45-h45-p-rp-mo-ba4-br100;Erlina Jasmine;Positive;setahun lalu;Bagus bingit, smoga pandemi selesai PVJ rame lagi ma best;0
https://lh3.googleusercontent.com/a-/ALV-UjUK1R07B-iPa-FU6aNG1UG-WKhJ-pPs3WMRQ_VUd3BW8Og2=w45-h45-p-rp-mo-ba5-br100;Masriyanti -;Positive;3 tahun lalu;Pertama kali ke sini, sumpah asli, jatuh cintaaaa;0
https://lh3.googleusercontent.com/a-/ALV-UjW3VCKl1pPs6yhhqVwJQ4CRBTg66tW2ASAkvtv666CZPDQ=w45-h45-p-rp-mo-ba4-br100;Linda Setyowati;Positive;setahun lalu;Tempat yang sangat lengkap untuk jalan-jalan keluarga. Anak-anak bisa bermain di Playground, bermain di alam semi terbuka dengan banyak sekali pilihan tempat bermain dengan satwa, dari kelinci, kambing, sapi, dan burung. Ayah bisa ngopi2 …;0
https://lh3.googleusercontent.com/a/ACg8ocLMEkCezOk77eMBBcGgCMA12WKCzaeCUagXLeO4R18=w45-h45-p-rp-mo-ba5-br100;Eva Hayatun;Positive;2 tahun lalu;Luas bgt tapi sayank mushola nya tempat wudhu dan tempat sholat pria dan wanita tidak ada pembatas jadi masih terlihat semoga kedepannya bisa lebih baik karena muslimah sejati tidak boleh terlihat aurat oleh lelaki bukan mahromnya;0
https://lh3.googleusercontent.com/a-/ALV-UjU7nUbDAVH3dAtHPFB6koTApaL5Sx1gCQZpigFIK2Q-an8=w45-h45-p-rp-mo-ba4-br100;Cahaya Setiawan;Positive;4 tahun lalu;Salah 1 mall di Bandung yg sgt nyaman menurut sy pribadi selain 23 & TSM. Banyak food outlet bertebaran jd tdk takut perut lapar ( selama bawa dompet 😁 ofc );0
https://lh3.googleusercontent.com/a-/ALV-UjX5oSRtvKKbIRSJDY9Jtidmnn9gVNURfyV8hg1U9pQ51g=w45-h45-p-rp-mo-ba3-br100;Ravenna Yumniar;Positive;4 tahun lalu;Kalau ingin mencari berbagai produk tersedia di sini, terdapat berbagai macam tempat makan, ramah untuk anak kecil, dapat membawa hewan peliharaan juga, cocok untuk pergi bersama keluarga sekaligus berbelanja, membayar parkir menggunakan e-money;5
https://lh3.googleusercontent.com/a/ACg8ocLu1JknuZILLweoKM7BROCKEoWqJ5D4AaRT0mD1hDjZ=w45-h45-p-rp-mo-ba3-br100;Flories Tyowati;Positive;sebulan lalu;Mal dg konsep indoor juga outdoor;0
https://lh3.googleusercontent.com/a-/ALV-UjVDeA5_YeQOa0qD1ST9MwsEYOTe4k7ThMayEnmMSFnwdwHx=w45-h45-p-rp-mo-ba6-br100;Aiko;Positive;5 tahun lalu;Mall nya gede bnaget...cocok lah buat kita2. Komplit juga semua ada disini... Parkir nya pake e money ya sob. Soalnya kmren aku gak tau pas mampir ke sini ternyta pake e money...tp petugas parkir nya nyediain kok 😀 …;22
https://lh3.googleusercontent.com/a-/ALV-UjUhyYK0Hi1Ab7-yVgxI9wjxKdk9NeVDXJZDV7LENruu1ms=w45-h45-p-rp-mo-ba6-br100;Christine Cecylia;Positive;4 tahun lalu;Instagrammable 😆 dateng kesini tujuan utama foto, taman langit nya keren!!! Ada air terjun, taman bunga matahari, banyak hewan lucu juga kayak rusa, kambing, burung, bisa main ski, ada kids zone, cocok buat keluarga atau ngumpul bareng …;13
https://lh3.googleusercontent.com/a-/ALV-UjXP24RIZinWDMot5xGHnyh80SNkd0DP4hwC2seoArJO0pM=w45-h45-p-rp-mo-br100;Nurul Haida;Positive;sebulan lalu;Cat premium yg sangat bagus, dan jng lupa selalu beli nya ke toko Rahmat putra 2;0
https://lh3.googleusercontent.com/a/ACg8ocIMEPG2vtNV-_WcavqwfcTdiFThBkmAiZ94vXBXkk8X=w45-h45-p-rp-mo-ba3-br100;Adilla Fithriyani;Positive;4 tahun lalu;Disini sekarang ada air terjun dan kebun binatangnya, jadi jalan jalan ke mall bukan buat belanja aja, bisa buat refreshing menikmati keindahan air terjunnya juga. tempat parkirnya juga luas, jenis makanan disini juga banyak. salah satu mall yang bagus di bandung deh pokoknya.;2
https://lh3.googleusercontent.com/a-/ALV-UjWHhxjKwXk5A_waWfll22gLgGZpavZbSOcGqGha8HjJ5Nyd=w45-h45-p-rp-mo-ba5-br100;Mohamad Nawa;Positive;4 bulan lalu;Mallnya modern , makanan harga standar menengahnke atas. Parkirnya luas, ada CGV juga, lengkap.;0
https://lh3.googleusercontent.com/a-/ALV-UjU9zSi1BeuezOxcBQPNhg7ZXZiBsxCymC3E9aBxJfRtnkA=w45-h45-p-rp-mo-br100;Dedi Trisniadi;Positive;11 bulan lalu;Lengkap dan Luas cocok buat pergi bareng keluarga dan belanja mewah 😆 …;0
https://lh3.googleusercontent.com/a-/ALV-UjU4kef4xTA7QCBApPLFrqCqroV2pGiPoyXeE5I4SYMVHA=w45-h45-p-rp-mo-ba4-br100;Nuzulia Dewi;Positive;4 tahun lalu;Tempat wisata terlengkap di Bandung. Wkwkwk;0
https://lh3.googleusercontent.com/a-/ALV-UjXX4N3ngbAVrcIqoaHJkQiRma0BFzw6oQqf2xxh3UNvkw=w45-h45-p-rp-mo-ba5-br100;melizidane;Positive;3 tahun lalu;Salah satu mall terbaik di Bandung, area luas, terdapat taman indoor dimana ada air terjun buatan (gratis). Selain itu terdapat area taman luas, ada arena ice skating, taman bunga matahari (berbayar), burung2 hias.;3
https://lh3.googleusercontent.com/a-/ALV-UjV7kX-escSoPkyHDgl_U5M4Q3_ePunwL3e1Asw0XrY0Py8=w45-h45-p-rp-mo-ba5-br100;Agus Arizonta;Positive;setahun lalu;Salah satu mall terbesar di bandung, bisa dimasukkan kedalam salah satu destinasi tempat yang rekomended untuk dikunjungi jika ke bandung, mall nya komplit, ada wahana bermain, belanja, nonton, makan, dan banyak lagi... Tempat parkirnya …;0
https://lh3.googleusercontent.com/a-/ALV-UjVOliqIy0uwhaYmCMMyVdXVhVHCfk4Z3u62_4KMl3YKdw=w45-h45-p-rp-mo-ba5-br100;Ari Andiono;Positive;3 tahun lalu;Mall ternyaman di Sukajadi Bandung. Banyak gerai dengan barang branded dan ternama. Harga barang untuk golongan menengah ke atas. Bisa belanja sambil olah raga.;0
https://lh3.googleusercontent.com/a-/ALV-UjUF0M9iXfIaH4COHjw2AQ8GAo7TtrNewlqOmjo5W-3zn7g=w45-h45-p-rp-mo-br100;R G;Positive;sebulan lalu;Tempat nya luas banget gak di saranin sama orng yg iseng ke sana tanpa tujuan tapi overall bagus;0
https://lh3.googleusercontent.com/a-/ALV-UjUXIeGsEz9wdu8vNS74oLVIHi4p4n5uQqn2uARqrNxK4g=w45-h45-p-rp-mo-br100;Adhiya Travel & Tour;Positive;sebulan lalu;Masyaallah Pelayanan dari Adhiya Travel;0
https://lh3.googleusercontent.com/a-/ALV-UjWYfzlIs7RY1p7nFcGbcY6oOwnXJOHVE-jLwjQqnDUGbZQ=w45-h45-p-rp-mo-ba4-br100;asri primulyati;Positive;setahun lalu;Masih tetep penuh aja ya PVJ ..walaupun dtg di weekday sekalipun... Sayang bagian depan mall skrg nampak semrawut ..mudah untuk yg bawa kendaraan tapi buat pejalan kaki akses masuknya rada bingungin sih.. …;0
https://lh3.googleusercontent.com/a-/ALV-UjWhjAAgA8ATPVXcjN-PF0nLaMbuVdaugagZDw4gDXvyOHo=w45-h45-p-rp-mo-ba4-br100;Alief PP;Positive;11 bulan lalu;Tempat yang keren, isi nya standard sama seperti mall pada umumnya.;0
https://lh3.googleusercontent.com/a-/ALV-UjXB3qQpY4FTIhP1q--wqRGFJv9QdHBH2Frkenn4SJmeVWc=w45-h45-p-rp-mo-ba4-br100;Zaffire El;Positive;setahun lalu;Paris Van Java Mall (PVJ) adalah mal yang terbagi menjadi resort level, glamour level, sky level, serta concourse level dengan salah satu departement store terbaik di Indonesia, Sogo Department Store di lantai teratas. Fasilitas lainnya …;0
https://lh3.googleusercontent.com/a-/ALV-UjUtvEcEPtseOpnoPJK1lMHiF8Jijx51Lmtpd9mXg9EojNQ=w45-h45-p-rp-mo-ba5-br100;Sri Astutik;Positive;4 tahun lalu;Tempat belanja dengan beragam brand terkenal. Tempatnya super nyaman dengan penataan yang bagus, ada taman, jalanan dari kayu, jadi belanja makin nyaman dan tidak capek. Selain itu ada taman di roof top dan curug buatan di lantai paling …;0
https://lh3.googleusercontent.com/a-/ALV-UjXBkH2j0wgxRu9zxymbgcO5Sc-2RtETa68MMbbTf48eBg=w45-h45-p-rp-mo-ba3-br100;vera aspiniati;Positive;setahun lalu;Tempat yg nyaman buat jln ke mall sm keluarga, apa lg yg pny baby n msh menyusui.. Krn ada tempat nursery room nya..;0
https://lh3.googleusercontent.com/a-/ALV-UjWhUmUs9Pch8uBLrZeN0zdokVrs_Fwpjj1QePq-5Y1090Zj=w45-h45-p-rp-mo-ba3-br100;shalwa salsabila;Positive;4 tahun lalu;Membuat saya jadi rindu bandung. Mall dengan konsep outdoor yang indah. Terdapat banyak tourist atraction untuk menarik pengunjung. Ada ice skating fan kebun bunga matahari yang asyik untuk dikunjungi bersama keluarga. Namun sayangnya banyak makanan non halal di sini.;8
https://lh3.googleusercontent.com/a-/ALV-UjVuOsV5h6DrGzrBvNthBSrLDu_5-X5wvfabuiDTwC-Qcy8=w45-h45-p-rp-mo-ba4-br100;Ayu Ayuk;Positive;4 bulan lalu;Mall yang besar di bandung. Di bagian atas mall ada seperti taman yang cocok untuk anak2.  Lahan parkir luas, tetapi kadang masih penuh jika dihari libur.;0
https://lh3.googleusercontent.com/a-/ALV-UjX61pYT-Lnzk8inRu_CG_xYoMdn1H12dfC7P98JMMTffgY=w45-h45-p-rp-mo-ba3-br100;Priscilla Lie;Positive;2 bulan lalu;basement ny bau , tapi klo dalam ny sih nyaman , buat tempat halaman utk anjing dong yg pakai pagar;0
https://lh3.googleusercontent.com/a/ACg8ocIZEtrO9bxmFj7b_E35aBOuuesarcrxbUAJ9ouDF1Ji=w45-h45-p-rp-mo-br100;Lancer Evolution4;Positive;3 hari lalu;Tempat belanja di daerah bandung , dengan parkir yg luas , dan banyaj tempat nongkrong;0
https://lh3.googleusercontent.com/a-/ALV-UjVhlTbAK3w8h1xRqzj9hXVmzfjQVTeSaLMogMNyFP5Sa2M=w45-h45-p-rp-mo-ba4-br100;Tri Widyo S;Positive;6 bulan lalu;Tempat belanja yg nyaman dan luas, banyak pilihan tenan dan produk;0
https://lh3.googleusercontent.com/a-/ALV-UjW1eG7paESBkRHRhUzIEBipBWZSqk9zbx1AzadSutXH8LU=w45-h45-p-rp-mo-ba4-br100;Haries Dama;Positive;10 bulan lalu;Semua kelas bisa masuk dimall pvj bandung ini,gk dibeda2in .mantap lah;0
https://lh3.googleusercontent.com/a/ACg8ocJ54wZ0rMANqLq-EMraYSV4mV6CQomARd2uZP81HFXQ=w45-h45-p-rp-mo-ba6-br100;Arief Dedie;Positive;10 bulan lalu;Mall sudah mulai rame.;0
https://lh3.googleusercontent.com/a-/ALV-UjVGjhfiXwdX6Xw8LAl-wZOCow7Os2NOa_RK4XfyXEckHAWO=w45-h45-p-rp-mo-ba6-br100;Aam Nurtaqwani;Positive;2 bulan lalu;Salah satu pusat perbelanjaan terbesar di kota Bandung. Parkir sangat luas. Fasilitas lengkap, semua ada disini..;0
https://lh3.googleusercontent.com/a-/ALV-UjXhNTOZk4qK0y7sPcbPZmvOH0LoJ_rWsN9FR9hXses2zak=w45-h45-p-rp-mo-ba4-br100;Miftah NurAffiah;Positive;4 tahun lalu;Mall yang dekat dengan kost adek saya di jalan setiabudi, konsep mallnya bagus terus banyak pilihan resto untuk keluarga atau untuk sekedar nongkrong cantik. Dan juga disini banyak store brand brand ternama, kayanya untuk konsep mall selalu …;0
https://lh3.googleusercontent.com/a-/ALV-UjUvmlwa1tDh8_nFpxID3FdCGaICqG93DqpD1ZKTpTX0Gw=w45-h45-p-rp-mo-ba5-br100;eka taeyang;Positive;setahun lalu;Salah satu mall terlengkap dan terbesar di kota Bandung. Selain dapat shopping sepuasnya dgn barang2 branded atau lokal jg.kita juga bisa menikamti air terjun mini, ice skating, taman bunga di Rooftop. Dan ada juga kebun binatanf mini di atas. Keren sihh...👍👍 …;0
https://lh3.googleusercontent.com/a-/ALV-UjWbssJ1c_IDeu68QNPWTNlZtEAAoOxKXjTJMHlFRZNJXQ=w45-h45-p-rp-mo-ba3-br100;zuhrotul khorina;Positive;sebulan lalu;Musholah nya bau sampah dr blkg gedung syg bgt;0
https://lh3.googleusercontent.com/a-/ALV-UjU42SI7NXBWhbP84hoz7eq7DfAd818JIexDmY2dK0LIfA=w45-h45-p-rp-mo-ba5-br100;Alex Ari;Positive;sebulan lalu;Mal yang selalu ramai... Halloween vibes...;0
https://lh3.googleusercontent.com/a/ACg8ocKEy85IQV5UkubRHyDGfHAK3vj8AJU7EMK_GVkms707mg=w45-h45-p-rp-mo-ba4-br100;Hanunad;Positive;4 tahun lalu;Mallnya cukup luas, dan paling beda banget di bandung.;0
https://lh3.googleusercontent.com/a-/ALV-UjW-u3B5SfqmplXVHvAWQLUuPOtAsz7OmbGWT4a1YiI1LGI=w45-h45-p-rp-mo-br100;William Gosal;Positive;sebulan lalu;Mall yg sangat luas dan keren banget arsitekturnya. Pengen jalan-jalan lagi saat ada waktu.;0
https://lh3.googleusercontent.com/a-/ALV-UjU3PrkB7NSd_8IZB0ENG3LGvbfDaY_vWWSBvCqvKWthQQ=w45-h45-p-rp-mo-ba4-br100;Putri Tifani;Positive;3 tahun lalu;One stop shopping centre oke di Bandung... gabungan modern dan nature nya oke... capek belanja bisa ngadem di rooftop smbil jajan snack jadul atau sekedar ngelamun doang... …;0
https://lh3.googleusercontent.com/a/ACg8ocJOy0FECKL_hiDdRraFD6oitaSG7fRJRwiyB-mlbwyb=w45-h45-p-rp-mo-ba4-br100;Rosalia Collection;Positive;setahun lalu;Mall PVJ enak dipake jalan jalan santai dan mencari banyak.keperluan baik.kuliner yang sangat beragam jenis menunya  dan fashion yang sangat banyak macam nya.. Tinggal.pilih sesuai selera dan kebutuhan. …;0
https://lh3.googleusercontent.com/a/ACg8ocJI9gs9ZlbyB0X6tUW54pSezjZ1u1SgSpFzsiSv94gm=w45-h45-p-rp-mo-ba2-br100;vera novita;Positive;4 tahun lalu;Tempat ini sangat bagus dan sangat luas sekali, jika kalian ingin kesini sebaiknya siapkan energi yang full biar tidak pingsan 🤣😂 kemaren kesini pas imlek dan ada pertunjukan barongsai, kerenn banget!! …;3
https://lh3.googleusercontent.com/a-/ALV-UjXzzQzylZBIJEzy8Usl5DVDuCpDmlZ8vDVm6qT9tskq3ak=w45-h45-p-rp-mo-ba5-br100;Esti Astari;Positive;4 tahun lalu;Selain pusat perbelanjaan bagi pengunjung terdapat Sunfest atau tanaman bunga matahari yang dapat dinikmati keindahannya dan juga sebagai ajang tempat befoto untuk memenuhi content di instagram masing-masing pengunjung. Suasana seperti …;13
https://lh3.googleusercontent.com/a-/ALV-UjXB1U4wmFigY-fjlt3Dbu3c8t5UDms5VcWof4PO_cVYbzg=w45-h45-p-rp-mo-ba5-br100;Claudia;Positive;setahun lalu;Asik banget mall ini, bagian paling seru itu karena ada taman di bagian atasnya lengkap dengan air terjun buatan. …;0
https://lh3.googleusercontent.com/a/ACg8ocLHgEKdpBGn5Ua2AGcfGrD3JteA7Fpz6K4lYFQvAQCk=w45-h45-p-rp-mo-ba3-br100;Eka Saputra;Positive;setahun lalu;harus kuat kuat kaki kalo ke pvj pas hari libur.. karena biasanya parkir nya penuhh.;0
https://lh3.googleusercontent.com/a-/ALV-UjUvisEzh-e1NMQxo4BeSh_aeAB8NZ7icS-g2JCh1_A8Hfw=w45-h45-p-rp-mo-ba3-br100;JATNIKA MAULANA;Positive;7 bulan lalu;Salah satu Mall terbesar yang ada di kota Bandung. Wajib dikunjungi bagi yang ingin berwisata di area indoor.;0
https://lh3.googleusercontent.com/a-/ALV-UjU9MlIScIQ0S3tERT0M5SiwxrwOhM4NYlt_0kIgta__yBU=w45-h45-p-rp-mo-ba5-br100;Sarah Hubeis;Positive;setahun lalu;Bagus mall nya, komplit juga nih. Klo ke bandung wajib mampir;5
https://lh3.googleusercontent.com/a-/ALV-UjXaAIuElQYwQdG5UId-Uai0TR9FMRH95RKKdmtDyqtqQiQ=w45-h45-p-rp-mo-ba5-br100;Gilang Ajiwiratama;Positive;setahun lalu;Mall yang nyaman, favorit saya, istri dan anak sejak dulu. Karena luas dan tidak padat jadi lebih aman di saat pandemi …;0
https://lh3.googleusercontent.com/a-/ALV-UjUpBydrtw6rOfmqydlKwsztjJM_seUSlQt4FrpN8FttnpA=w45-h45-p-rp-mo-ba5-br100;mutia uti;Positive;5 tahun lalu;Parkirannya luas banget ya.;0
https://lh3.googleusercontent.com/a-/ALV-UjWwQ6K9373kYSQ1NFzLqVb3P7MWHc0hs-MvhYqOBuLTQw=w45-h45-p-rp-mo-ba2-br100;Eha Julaiha;Positive;6 bulan lalu;Keren ada sawah d dalam mall😍, terlengkap di bandung 🤗 …;0
https://lh3.googleusercontent.com/a-/ALV-UjXWVeJZGhyDZP2M_NtEl1JYQgVJbQL0Ou3roBV18Gb5L24=w45-h45-p-rp-mo-ba4-br100;Syahril RIfki Abdillah;Positive;4 tahun lalu;Seperti biasa pvj menyajikantempat yang menyenangkan untuk orang orang yang berbelanja disini , nyaman bila tujuannya berbelanja apalagi bersama keluarga tercinta sih wkwkw , ada tempat foodcourt nya dimana mana tapi ga di setiap tempat …;7
https://lh3.googleusercontent.com/a-/ALV-UjWpYZfzLEj75Njre0euFP5Xn4L-Dff3rYvDRIAmb5vxfFIT=w45-h45-p-rp-mo-ba4-br100;Zulfa Ulya;Positive;4 tahun lalu;Bagus, kalo semua bunganya mekar sih cuma pas kemaren aku kesana ngga mekar semua. Tapi aku udah beberapa kali ke pvj. Bagus pokonya rooftop nya. Terus mall ini juga lengkap. Produknya bagus bagus cocok buat yang Mau nyari barang bermerek. Tempat makan di pvj juga lengkap. Banyak;0
https://lh3.googleusercontent.com/a-/ALV-UjVq7RdNU2op3yf3_MxvxutRJNia-lVUtnUW-Qfyee5KYvE=w45-h45-p-rp-mo-ba4-br100;Bernika Mutiara;Positive;setahun lalu;"mulai dari kebutuhan seharihari, brand terkenal, aneka kuliner, bioskop sampe tempat bermain anakpun lengkap semua ada di pvj, bener"" lengkap dan luas banget mall nya";0
https://lh3.googleusercontent.com/a/ACg8ocIWPvK5J0u0ZGvr0JN17gBYhco-u50R-U320YbT9yam=w45-h45-p-rp-mo-ba4-br100;Karini Santoso;Positive;2 tahun lalu;Mall dengan concept menarik, ada perbelanjaan, dinning, family entertainment juga..lengkap dan gak bosenin. Mau belanja yg brand maupun yang biasa saja, kebutuhan segala macam ada disini. Parkir luas diluar maupun gedung..ingat bayar pakai …;0
https://lh3.googleusercontent.com/a/ACg8ocI3ytWver6w-QHW8PKtRdSIi6iW01-pAMj8ZfRqKL3u=w45-h45-p-rp-mo-ba2-br100;Indra Wahyudi;Positive;seminggu lalu;Tempat kongkow yg ok bgt. Pasa untuk keluarga ataupun bareng teman2.;0
https://lh3.googleusercontent.com/a-/ALV-UjVKSB9tHQk7HIxQ87SrOQhpxC3aqB_zFShrBBGDm2I6F8s=w45-h45-p-rp-mo-ba5-br100;ida Lailia;Positive;4 bulan lalu;pvj bandung bagus.;0
https://lh3.googleusercontent.com/a-/ALV-UjUSMz9pNEXz7ukeGegGjKeSuKSb7NJi0wh-P9Is-kIFIRI=w45-h45-p-rp-mo-br100;Rene Vea R. Rio;Positive;9 bulan lalu;Sering main kesini kalo lagi mumet.. Dekorasinya bagus, kebetulan fotonya pas valentine 👍 …;0
https://lh3.googleusercontent.com/a-/ALV-UjVmv_UBN7LL88eMBFLOzWSy2CgeZPrOI24VM2zAeFt94TLV=w45-h45-p-rp-mo-ba5-br100;Ryan Martin Janemant;Positive;setahun lalu;Salah satu mall terfavorite ku, kalau berkunjung ke Bandung. Pasti ini masuk list;0
https://lh3.googleusercontent.com/a-/ALV-UjUIF0KNFSI8NfAdlwMQe8_9HuiaQrpjqaVQdUddh0mHh4o=w45-h45-p-rp-mo-ba4-br100;Lidya Imelda;Positive;3 bulan lalu;Guys, wajib banget datang untuk bermain di Timezone PVJ. Mesin permainan nya keren semua. Souvenirnya juga sebagus itu.;0
https://lh3.googleusercontent.com/a-/ALV-UjWQkN1h6XWt7MU8AnPT4Jl1q9VXYpROMnxK_K7zUB5tCw=w45-h45-p-rp-mo-ba4-br100;Daeng Azizah (Chicha Hapid);Positive;setahun lalu;Tempat wisata dan belanja yang modern, yang suka suasana pedesaan , disni rekomended banget, tempat bermain,berpetualang dan liburan keluarga apa lagi,,,gak cukup satu hari buat menjelajahi semuanya;2
https://lh3.googleusercontent.com/a/ACg8ocIAiYIitYyGIsl5dbs--cCh2Jl_qNmRn-02xp5271DR=w45-h45-p-rp-mo-ba4-br100;ptcia bandung;Positive;5 bulan lalu;Tempatnya nyaman, luas👍🏻👍🏻 …;4
https://lh3.googleusercontent.com/a-/ALV-UjUAjsPB9194RebS84qMBLZHBC99QQ97szB_Fa-utXKKjVw=w45-h45-p-rp-mo-ba5-br100;RIKA DR;Positive;2 tahun lalu;Mall nya luas;0
https://lh3.googleusercontent.com/a-/ALV-UjXXiFFjLlao7BkWd5KaQkfR5q4g0hgtQHXr8cnZSSGZuvQ=w45-h45-p-rp-mo-ba5-br100;Ujang Permana;Positive;3 bulan lalu;Tempatnya sangat luas;0
https://lh3.googleusercontent.com/a-/ALV-UjVP-f4eIP2ILAr6Rs9eo4Z7eC6U4ZLC_ODBHwuYEwbaOJHR=w45-h45-p-rp-mo-ba6-br100;Adik Apriliyadi;Positive;setahun lalu;Mall tercantik yang saya kunjungi.;0
https://lh3.googleusercontent.com/a-/ALV-UjVarbnclxPe3fHq69osDSpdMFsG8vPNbSAfpKfi6L5Jmn8=w45-h45-p-rp-mo-ba5-br100;Adi Wbw;Positive;11 bulan lalu;Mallnya bagus, banyak resto, ada playground anak, ada lego store;0
